companyName,companyCode,companyDate,postsPerDay,volumePerDay
플레이위드,023770,2022.11.04,0.05,0.01
플레이위드,023770,2022.11.03,0.03,0.0
플레이위드,023770,2022.11.02,0.03,0.01
플레이위드,023770,2022.11.01,0.03,0.01
플레이위드,023770,2022.10.31,0.0,0.01
플레이위드,023770,2022.10.28,0.04,0.03
플레이위드,023770,2022.10.27,0.16,0.27
플레이위드,023770,2022.10.26,0.0,0.0
플레이위드,023770,2022.10.25,0.04,0.0
플레이위드,023770,2022.10.24,0.01,0.0
플레이위드,023770,2022.10.21,0.03,0.0
플레이위드,023770,2022.10.20,0.07,0.01
플레이위드,023770,2022.10.19,0.07,0.01
플레이위드,023770,2022.10.18,0.04,0.01
플레이위드,023770,2022.10.17,0.0,0.0
플레이위드,023770,2022.10.14,0.09,0.05
플레이위드,023770,2022.10.13,0.15,0.02
플레이위드,023770,2022.10.12,0.08,0.01
플레이위드,023770,2022.10.11,0.17,0.02
플레이위드,023770,2022.10.07,0.04,0.0
플레이위드,023770,2022.10.06,0.04,0.0
플레이위드,023770,2022.10.05,0.07,0.01
플레이위드,023770,2022.10.04,0.04,0.0
플레이위드,023770,2022.09.30,0.11,0.01
플레이위드,023770,2022.09.29,0.05,0.0
플레이위드,023770,2022.09.28,0.05,0.01
플레이위드,023770,2022.09.27,0.07,0.02
플레이위드,023770,2022.09.26,0.04,0.03
플레이위드,023770,2022.09.23,0.07,0.02
플레이위드,023770,2022.09.22,0.17,0.01
플레이위드,023770,2022.09.21,0.07,0.0
플레이위드,023770,2022.09.20,0.07,0.01
플레이위드,023770,2022.09.19,0.08,0.02
플레이위드,023770,2022.09.16,0.09,0.02
플레이위드,023770,2022.09.15,0.04,0.02
플레이위드,023770,2022.09.14,0.03,0.01
플레이위드,023770,2022.09.13,0.04,0.01
플레이위드,023770,2022.09.08,0.05,0.01
플레이위드,023770,2022.09.07,0.16,0.01
플레이위드,023770,2022.09.06,0.04,0.01
플레이위드,023770,2022.09.05,0.04,0.01
플레이위드,023770,2022.09.02,0.03,0.01
플레이위드,023770,2022.09.01,0.09,0.02
플레이위드,023770,2022.08.31,0.04,0.0
플레이위드,023770,2022.08.30,0.04,0.0
플레이위드,023770,2022.08.29,0.08,0.01
플레이위드,023770,2022.08.26,0.01,0.0
플레이위드,023770,2022.08.25,0.07,0.0
플레이위드,023770,2022.08.24,0.07,0.0
플레이위드,023770,2022.08.23,0.09,0.01
플레이위드,023770,2022.08.22,0.15,0.02
플레이위드,023770,2022.08.19,0.09,0.01
플레이위드,023770,2022.08.18,0.16,0.02
플레이위드,023770,2022.08.17,0.13,0.03
플레이위드,023770,2022.08.16,0.09,0.01
플레이위드,023770,2022.08.12,0.05,0.01
플레이위드,023770,2022.08.11,0.04,0.01
플레이위드,023770,2022.08.10,0.12,0.03
플레이위드,023770,2022.08.09,0.05,0.03
플레이위드,023770,2022.08.08,0.12,0.01
플레이위드,023770,2022.08.05,0.09,0.03
플레이위드,023770,2022.08.04,0.27,0.08
플레이위드,023770,2022.08.03,0.2,0.04
플레이위드,023770,2022.08.02,0.15,0.02
플레이위드,023770,2022.08.01,0.08,0.01
플레이위드,023770,2022.07.29,0.05,0.01
플레이위드,023770,2022.07.28,0.07,0.02
플레이위드,023770,2022.07.27,0.07,0.03
플레이위드,023770,2022.07.26,0.05,0.01
플레이위드,023770,2022.07.25,0.08,0.01
플레이위드,023770,2022.07.22,0.04,0.03
플레이위드,023770,2022.07.21,0.2,0.14
플레이위드,023770,2022.07.20,0.17,0.04
플레이위드,023770,2022.07.19,0.07,0.02
플레이위드,023770,2022.07.18,0.07,0.01
플레이위드,023770,2022.07.15,0.07,0.03
플레이위드,023770,2022.07.14,0.08,0.04
플레이위드,023770,2022.07.13,0.16,0.03
플레이위드,023770,2022.07.12,0.08,0.04
플레이위드,023770,2022.07.11,0.07,0.03
플레이위드,023770,2022.07.08,0.13,0.13
플레이위드,023770,2022.07.07,0.08,0.02
플레이위드,023770,2022.07.06,0.07,0.02
플레이위드,023770,2022.07.05,0.13,0.02
플레이위드,023770,2022.07.04,0.08,0.02
플레이위드,023770,2022.07.01,0.19,0.03
플레이위드,023770,2022.06.30,0.17,0.04
플레이위드,023770,2022.06.29,0.16,0.02
플레이위드,023770,2022.06.28,0.16,0.03
플레이위드,023770,2022.06.27,0.24,0.04
플레이위드,023770,2022.06.24,0.64,0.1
플레이위드,023770,2022.06.23,0.96,0.1
플레이위드,023770,2022.06.22,1.0,0.11
